,id,term,vader,liu,subj,liwc
2405,28665366,consciousness,-0.6513,-2.0,0.0,5.0
2406,29243901,consciousness,0.8605,0.0,-1.0,3.0
2407,29268170,consciousness,1.2165000000000001,1.0,-6.0,1.0
2408,28923408,consciousness,1.7492,4.0,-2.0,10.0
2409,28913601,consciousness,-1.0828,0.0,-3.0,3.0
2410,28833199,consciousness,0.0,0.0,1.0,-1.0
2411,29095389,consciousness,0.08909999999999998,-3.0,-5.0,0.0
2412,28875096,consciousness,-0.2672,0.0,5.0,3.0
2413,29192622,consciousness,-0.7767999999999999,-2.0,-6.0,0.0
2414,29264073,consciousness,-0.6486,-1.0,4.0,0.0
2415,28656125,consciousness,0.01069999999999982,-2.0,-1.0,8.0
2416,28665957,consciousness,-2.0727,-4.0,2.0,8.0
2417,28923198,consciousness,0.34019999999999995,-1.0,4.0,-5.0
2418,28843414,consciousness,2.5337,5.0,-6.0,4.0
2419,29184345,consciousness,-1.0059,-3.0,-5.0,2.0
2420,28880139,consciousness,-2.2508,-4.0,-2.0,1.0
2421,28971535,consciousness,-2.5474,-2.0,2.0,5.0
2422,29209270,consciousness,3.4405,6.0,-4.0,19.0
2423,28949872,consciousness,1.2856,1.0,-3.0,-2.0
2424,29201851,consciousness,-0.27479999999999993,0.0,-2.0,2.0
2425,28720183,consciousness,-1.3589,-5.0,-2.0,5.0
2426,28804979,consciousness,-1.1597,-2.0,5.0,1.0
2427,29122723,consciousness,0.5356999999999998,-1.0,-1.0,3.0
2428,28902713,consciousness,0.9563,1.0,1.0,0.0
2429,29162503,consciousness,3.964600000000001,3.0,2.0,7.0
2430,29282340,consciousness,-0.4404,-2.0,-2.0,0.0
2431,29056921,consciousness,1.5852,4.0,-4.0,5.0
2432,28678165,consciousness,4.8224,6.0,-5.0,-1.0
2433,28768527,consciousness,0.5489,1.0,0.0,8.0
2434,29249744,consciousness,-0.4256,-1.0,-1.0,2.0
2435,28945817,consciousness,0.493,0.0,-5.0,3.0
2436,29066903,consciousness,-1.0095,-6.0,-4.0,1.0
2437,28851716,consciousness,-1.7497,-2.0,-2.0,6.0
2438,28713556,consciousness,0.2281,0.0,1.0,2.0
2439,29024197,consciousness,0.9792000000000001,0.0,1.0,5.0
2440,29359717,consciousness,-1.5598999999999998,1.0,11.0,0.0
2441,28964406,consciousness,-0.8581000000000001,-1.0,0.0,-1.0
2442,29231485,consciousness,0.3892,1.0,1.0,0.0
2443,28744243,consciousness,1.4815999999999998,3.0,-3.0,1.0
2444,28778980,consciousness,-0.6128999999999998,-3.0,6.0,-1.0
2445,29134448,consciousness,-1.4895,-4.0,-1.0,0.0
2446,28793759,consciousness,3.1776000000000004,4.0,-4.0,5.0
2447,29332774,consciousness,-0.4364,-3.0,-3.0,1.0
2448,29025525,consciousness,1.5875,-2.0,2.0,5.0
2449,28702333,consciousness,-2.4824,-4.0,-3.0,-2.0
2450,28740066,consciousness,-0.4633999999999999,-1.0,0.0,3.0
2451,29220702,consciousness,3.0162000000000004,4.0,3.0,4.0
2452,28967724,consciousness,-0.4114,-1.0,0.0,0.0
2453,28790302,consciousness,1.1907999999999999,-1.0,-1.0,3.0
2454,29125496,consciousness,0.7413000000000001,2.0,3.0,-3.0
2455,28684383,consciousness,1.0366,0.0,0.0,3.0
2456,29296627,consciousness,0.8770999999999999,3.0,1.0,4.0
2457,28940312,consciousness,1.3593,4.0,-4.0,7.0
2458,29255502,consciousness,-0.1711999999999999,0.0,-5.0,0.0
2459,28771043,consciousness,1.1284,1.0,4.0,3.0
2460,29068600,consciousness,0.7151000000000001,3.0,-3.0,-1.0
2461,28847610,consciousness,0.17380000000000007,2.0,-3.0,-2.0
2462,28817366,consciousness,-6.1946,-6.0,-3.0,0.0
2463,28729050,consciousness,-0.17619999999999994,-5.0,-4.0,3.0
2464,28978223,consciousness,-6.4327000000000005,-10.0,-4.0,6.0
2465,29208421,consciousness,-1.2214000000000003,-4.0,0.0,1.0
2466,28959192,consciousness,0.4431999999999999,2.0,0.0,-5.0
2467,29298568,consciousness,-0.6896999999999998,-5.0,-6.0,3.0
2468,28989954,consciousness,-3.532,-7.0,-2.0,-3.0
2469,28690942,consciousness,0.8893,2.0,1.0,0.0
2470,29093690,consciousness,-1.73,-4.0,-4.0,-7.0
2471,28831377,consciousness,0.7474999999999999,-5.0,2.0,-2.0
2472,28928634,consciousness,2.7614,2.0,3.0,-3.0
2473,29245300,consciousness,0.5897000000000001,5.0,3.0,9.0
2474,28757902,consciousness,1.2827000000000002,1.0,1.0,2.0
2475,28673505,consciousness,0.255,-1.0,0.0,0.0
2476,29034102,consciousness,2.1095,2.0,2.0,0.0
2477,29279641,consciousness,0.5301,2.0,2.0,5.0
2478,28756874,consciousness,-0.4810999999999999,-3.0,-2.0,0.0
2479,29240027,consciousness,-1.6607999999999996,0.0,0.0,6.0
2480,29259941,consciousness,-2.4854000000000003,-5.0,-5.0,2.0
2481,28936641,consciousness,1.2471999999999999,4.0,-2.0,-6.0
2482,29270939,consciousness,-0.5716000000000001,-3.0,0.0,-2.0
2483,29038156,consciousness,-0.9475,-2.0,-1.0,5.0
2484,28667541,consciousness,-0.8660999999999999,-4.0,4.0,-4.0
2485,29121295,consciousness,0.047099999999999975,-3.0,5.0,1.0
2486,28804455,consciousness,-1.2521,4.0,-2.0,7.0
2487,28952965,consciousness,1.2666,1.0,-2.0,2.0
2488,29212921,consciousness,2.7346000000000004,0.0,-2.0,7.0
2489,28733121,consciousness,0.2728,-2.0,-2.0,5.0
2490,28698343,consciousness,1.2429000000000001,-6.0,-6.0,9.0
2491,28988068,consciousness,-0.7292000000000001,2.0,-2.0,5.0
2492,29326652,consciousness,-2.2720000000000002,-7.0,-1.0,4.0
2493,29166136,consciousness,-1.4257,-3.0,-9.0,7.0
2494,28864702,consciousness,1.1796,1.0,1.0,6.0
2495,28849669,consciousness,-2.8057999999999996,-8.0,-3.0,2.0
2496,29081128,consciousness,0.4266000000000001,4.0,4.0,0.0
2497,28826583,consciousness,-2.2298999999999998,-4.0,3.0,7.0
2498,28676191,consciousness,0.6394,2.0,5.0,1.0
2499,28891265,consciousness,0.03489999999999993,-2.0,1.0,-1.0
2500,29151087,consciousness,-2.5426,-7.0,3.0,-4.0
2501,28794365,consciousness,-1.101,-1.0,-1.0,1.0
2502,29111501,consciousness,0.8123999999999999,4.0,8.0,-1.0
2503,28961523,consciousness,0.4937000000000001,0.0,1.0,2.0
2504,29136012,consciousness,-0.39159999999999995,-4.0,2.0,2.0
2505,28892066,consciousness,-4.2535,-9.0,-7.0,2.0
2506,29103182,consciousness,0.7455,-4.0,-8.0,7.0
2507,29123907,consciousness,-0.17930000000000001,-1.0,-1.0,3.0
2508,28803137,consciousness,-2.2239000000000004,-1.0,-5.0,7.0
2509,28699848,consciousness,-3.4827,-6.0,1.0,0.0
2510,28859024,consciousness,0.5891,1.0,1.0,4.0
2511,29179524,consciousness,-0.8443,-3.0,-2.0,4.0
2512,28820007,consciousness,2.4846,3.0,3.0,4.0
2513,29253019,consciousness,1.6746000000000003,-1.0,0.0,19.0
2514,28938276,consciousness,0.21120000000000005,0.0,2.0,0.0
2515,29253783,consciousness,0.15579999999999988,5.0,-4.0,2.0
2516,28938502,consciousness,-10.831199999999999,-17.0,0.0,-5.0
2517,28858264,consciousness,1.8365999999999998,-6.0,-1.0,1.0
2518,29179369,consciousness,1.3256000000000001,2.0,-2.0,-3.0
2519,28820719,consciousness,-0.0761,-4.0,-8.0,3.0
2520,28699248,consciousness,-4.6059,-8.0,-2.0,-4.0
2521,29137615,consciousness,1.241,3.0,-2.0,0.0
2522,28892566,consciousness,-0.8271,1.0,-7.0,4.0
2523,29101936,consciousness,0.028300000000000058,-1.0,-3.0,0.0
2524,29123890,consciousness,-0.3657,2.0,3.0,3.0
2525,28803059,consciousness,0.5714,2.0,2.0,5.0
2526,29225064,consciousness,0.27240000000000003,0.0,-3.0,3.0
2527,28960619,consciousness,2.7634,-1.0,-4.0,3.0
2528,28891499,consciousness,0.09429999999999994,-2.0,-2.0,-1.0
2529,29152280,consciousness,-1.1022,-2.0,-1.0,-2.0
2530,28794250,consciousness,0.47140000000000015,2.0,-5.0,0.0
2531,29111447,consciousness,-0.3719,-2.0,-4.0,1.0
2532,28676245,consciousness,-1.6277000000000004,-6.0,-1.0,1.0
2533,29164571,consciousness,1.4633,1.0,-2.0,0.0
2534,28863720,consciousness,2.4463000000000004,-2.0,0.0,7.0
2535,28849751,consciousness,0.8166,0.0,-3.0,2.0
2536,29084034,consciousness,-1.478,-3.0,-3.0,2.0
2537,28828206,consciousness,3.1912000000000003,3.0,-5.0,4.0
2538,28950976,consciousness,1.8482,4.0,4.0,2.0
2539,29212461,consciousness,-2.2213000000000003,-2.0,0.0,-1.0
2540,28733591,consciousness,2.3541,1.0,4.0,4.0
2541,28698267,consciousness,2.2664999999999997,5.0,-1.0,3.0
2542,28988512,consciousness,-0.8347,1.0,-2.0,-2.0
2543,29327682,consciousness,0.06710000000000005,-3.0,-2.0,2.0
2544,29121293,consciousness,0.7631,-3.0,-1.0,9.0
2545,28804111,consciousness,0.6825,-1.0,-4.0,7.0
2546,28756199,consciousness,0.6132,0.0,0.0,0.0
2547,29240320,consciousness,0.3521,-3.0,0.0,1.0
2548,29260015,consciousness,-0.296,0.0,0.0,-1.0
2549,28936756,consciousness,0.42069999999999985,-3.0,3.0,3.0
2550,29270362,consciousness,2.6105,0.0,4.0,-2.0
2551,29037936,consciousness,-1.4954999999999998,1.0,-2.0,7.0
2552,28667690,consciousness,0.5689999999999998,-3.0,3.0,2.0
2553,28930492,consciousness,1.3619000000000003,-3.0,0.0,9.0
2554,29245361,consciousness,0.9557000000000001,1.0,5.0,2.0
2555,28757833,consciousness,0.38279999999999986,0.0,1.0,1.0
2556,28673592,consciousness,-1.9091,-2.0,-8.0,-2.0
2557,29033868,consciousness,-0.9854,-1.0,1.0,-4.0
2558,29279639,consciousness,0.9951000000000001,-1.0,-6.0,-2.0
2559,29094768,consciousness,0.10640000000000022,1.0,-7.0,5.0
2560,28831926,consciousness,-2.3625,0.0,3.0,-2.0
2561,28729844,consciousness,0.4931000000000001,0.0,0.0,-5.0
2562,28977503,consciousness,-0.5889,-1.0,-6.0,-4.0
2563,29207772,consciousness,-2.492,-1.0,-8.0,4.0
2564,28958646,consciousness,0.0,1.0,-6.0,1.0
2565,29299212,consciousness,-2.3841,-4.0,-2.0,4.0
2566,28991686,consciousness,0.4174,-2.0,-1.0,-5.0
2567,28690732,consciousness,-1.5590000000000002,-4.0,-5.0,0.0
2568,29067599,consciousness,-4.6875,-6.0,-2.0,-2.0
2569,28848057,consciousness,-2.2043,-3.0,1.0,-2.0
2570,28819211,consciousness,2.3998,4.0,-1.0,14.0
2571,28685947,consciousness,2.7952000000000004,1.0,-3.0,0.0
2572,29053942,consciousness,0.9475,-2.0,-1.0,0.0
2573,29295275,consciousness,-1.3748,-2.0,2.0,-1.0
2574,28940488,consciousness,0.9791999999999998,3.0,1.0,-3.0
2575,29255505,consciousness,1.1918,0.0,-5.0,-4.0
2576,28770895,consciousness,-0.125,-4.0,-2.0,2.0
2577,28790403,consciousness,0.5774,-1.0,2.0,3.0
2578,29125495,consciousness,0.3818,-1.0,0.0,0.0
2579,29333775,consciousness,-0.3266,5.0,-8.0,0.0
2580,29026673,consciousness,-1.1262999999999999,-1.0,5.0,0.0
2581,28701933,consciousness,0.24169999999999997,5.0,-2.0,4.0
2582,28741437,consciousness,-3.9684999999999997,-6.0,-1.0,4.0
2583,29218766,consciousness,-1.8735,-3.0,-1.0,0.0
2584,28967695,consciousness,1.4240999999999997,0.0,-12.0,13.0
2585,28780552,consciousness,0.1754000000000001,-1.0,0.0,1.0
2586,29106876,consciousness,-0.4916,-7.0,12.0,-4.0
2587,29132975,consciousness,-0.5913999999999999,-2.0,2.0,2.0
2588,28791670,consciousness,-0.049900000000000055,1.0,0.0,0.0
2589,28713258,consciousness,0.33980000000000005,-1.0,11.0,7.0
2590,29024696,consciousness,0.5485,0.0,0.0,0.0
2591,29370729,consciousness,1.5106000000000002,1.0,0.0,-2.0
2592,28962839,consciousness,1.8874,0.0,0.0,-2.0
2593,29231349,consciousness,-1.7361,-1.0,-10.0,4.0
2594,28745453,consciousness,0.2263,1.0,-1.0,-2.0
2595,29066701,consciousness,-1.5051999999999999,0.0,1.0,-5.0
2596,28852014,consciousness,-0.0558,-3.0,1.0,-2.0
2597,29281194,consciousness,-3.9857,-6.0,-5.0,1.0
2598,29056564,consciousness,1.2026000000000001,1.0,0.0,-1.0
2599,28678317,consciousness,-1.9181,-3.0,2.0,7.0
2600,28768513,consciousness,-3.1277,-6.0,0.0,9.0
2601,28946586,consciousness,0.7782,1.0,-4.0,2.0
2602,28804864,consciousness,-1.6238000000000001,-3.0,-1.0,-4.0
2603,29122401,consciousness,1.5632000000000001,3.0,-5.0,4.0
2604,28904529,consciousness,0.23809999999999998,-3.0,-3.0,4.0
2605,29162522,consciousness,-0.3539,-5.0,-2.0,-4.0
2606,28971026,consciousness,-2.6611000000000002,-5.0,1.0,0.0
2607,29209266,consciousness,-2.8824999999999994,-9.0,-6.0,-1.0
2608,28948571,consciousness,-3.5479999999999996,-2.0,-5.0,13.0
2609,29202531,consciousness,-0.6747,-4.0,-10.0,1.0
2610,28720029,consciousness,0.6053999999999999,-1.0,-1.0,4.0
2611,29092967,consciousness,-1.4474999999999998,-2.0,-2.0,1.0
2612,28843479,consciousness,0.4097,3.0,0.0,-2.0
2613,29182381,consciousness,2.4819,3.0,6.0,2.0
2614,28878299,consciousness,-1.5492000000000001,-3.0,-4.0,0.0
2615,29265096,consciousness,-0.5423,-3.0,2.0,0.0
2616,28655648,consciousness,1.3078,-2.0,-2.0,1.0
2617,28666195,consciousness,1.4342,3.0,-1.0,3.0
2618,28923154,consciousness,1.0363,3.0,-2.0,0.0
2619,28833784,consciousness,-1.3487,-2.0,-4.0,3.0
2620,29096326,consciousness,1.9296000000000002,1.0,4.0,3.0
2621,28874251,consciousness,0.8169,1.0,-2.0,5.0
2622,29190627,consciousness,0.6754,-2.0,-4.0,-3.0
2623,28665178,consciousness,0.5121,0.0,0.0,-2.0
2624,29245234,consciousness,-1.6716000000000002,-2.0,3.0,-3.0
2625,29269049,consciousness,0.7059,4.0,-2.0,-1.0
2626,28923458,consciousness,3.8767000000000005,6.0,-3.0,3.0
2627,28913349,consciousness,1.7662,1.0,-3.0,-3.0
2628,29119808,consciousness,-1.0223,-3.0,0.0,2.0
2629,28814709,consciousness,-1.7302,-5.0,0.0,-2.0
2630,29153725,consciousness,-3.6464,-5.0,2.0,1.0
2631,28904717,consciousness,-0.7197,-4.0,2.0,3.0
2632,28979174,consciousness,-3.0939,-4.0,-4.0,3.0
2633,28717094,consciousness,0.43110000000000015,-1.0,4.0,6.0
2634,28688854,consciousness,1.2389000000000001,-1.0,1.0,-1.0
2635,29198692,consciousness,-0.14199999999999996,-1.0,-1.0,3.0
2636,28810157,consciousness,-0.2548999999999999,-4.0,-4.0,0.0
2637,29118218,consciousness,1.7436999999999998,2.0,2.0,-3.0
2638,29207741,consciousness,1.6411000000000002,-2.0,-4.0,3.0
2639,28957343,consciousness,-0.11509999999999992,-2.0,0.0,4.0
2640,28725206,consciousness,0.1861,0.0,-2.0,0.0
2641,28693491,consciousness,-3.6143000000000005,-2.0,-9.0,7.0
2642,28716002,consciousness,-2.8454999999999995,-6.0,1.0,0.0
2643,29310816,consciousness,0.3816000000000001,0.0,13.0,3.0
2644,29016179,consciousness,0.3336,3.0,4.0,-4.0
2645,28760626,consciousness,-0.2263,1.0,-6.0,-1.0
2646,28931825,consciousness,2.0491,0.0,6.0,3.0
2647,29246198,consciousness,-0.46449999999999997,0.0,-4.0,1.0
2648,29032474,consciousness,-3.5688000000000004,-8.0,-8.0,3.0
2649,29277589,consciousness,-2.1025,-6.0,0.0,-2.0
2650,28670270,consciousness,0.31579999999999997,4.0,0.0,2.0
2651,28836922,consciousness,0.16720000000000002,0.0,-1.0,1.0
2652,29087389,consciousness,0.9077,-2.0,0.0,-2.0
2653,29236942,consciousness,-1.557,1.0,-6.0,-5.0
2654,28935354,consciousness,-1.9298000000000002,0.0,2.0,-1.0
2655,28750775,consciousness,1.4315,-1.0,2.0,4.0
2656,28667706,consciousness,-1.1569,-6.0,0.0,3.0
2657,29275163,consciousness,3.5877000000000003,2.0,1.0,0.0
2658,29042902,consciousness,0.012299999999999978,-1.0,2.0,1.0
2659,28736534,consciousness,2.3636,0.0,-6.0,4.0
2660,28953679,consciousness,-2.4691,-5.0,-2.0,3.0
2661,28969192,consciousness,-0.4165,-2.0,-4.0,1.0
2662,29213515,consciousness,-0.8897999999999999,2.0,7.0,2.0
2663,28985531,consciousness,-0.6269,-6.0,-2.0,-1.0
2664,29317073,consciousness,3.3569,2.0,1.0,2.0
2665,28698086,consciousness,-4.0701,-7.0,-2.0,10.0
2666,29167644,consciousness,2.0652,1.0,-1.0,-11.0
2667,28870510,consciousness,0.9076000000000001,-1.0,1.0,3.0
2668,29078907,consciousness,-4.6121,-9.0,2.0,4.0
2669,28825632,consciousness,0.021600000000000064,1.0,-1.0,-1.0
2670,28943422,consciousness,-2.889,-5.0,-2.0,5.0
2671,29247750,consciousness,3.9718999999999993,3.0,10.0,11.0
2672,28887144,consciousness,0.7749,1.0,-1.0,-1.0
2673,29145178,consciousness,-0.07910000000000006,2.0,2.0,1.0
2674,29129117,consciousness,-1.2378,-2.0,-3.0,-5.0
2675,28796408,consciousness,0.5601,-2.0,0.0,0.0
2676,29114302,consciousness,-2.628,-2.0,6.0,8.0
2677,28711735,consciousness,-1.2227000000000001,-6.0,6.0,-2.0
2678,29138289,consciousness,1.3987,1.0,0.0,0.0
2679,28894772,consciousness,-2.1456999999999997,-6.0,-4.0,3.0
2680,29101501,consciousness,-0.22279999999999994,-2.0,-6.0,2.0
2681,28802782,consciousness,-0.7684000000000001,1.0,3.0,2.0
2682,28966058,consciousness,-2.346,-4.0,1.0,4.0
2683,29216441,consciousness,0.9201,1.0,-1.0,3.0
2684,28855868,consciousness,0.0,0.0,3.0,0.0
2685,29171488,consciousness,1.4402,1.0,4.0,4.0
2686,28820905,consciousness,1.7558000000000002,3.0,1.0,7.0
2687,29084359,consciousness,-1.5102000000000002,-2.0,-6.0,0.0
2688,28682095,consciousness,0.24619999999999978,-1.0,0.0,3.0
2689,28954973,consciousness,-0.7317000000000001,-3.0,4.0,1.0
2690,28980847,consciousness,1.097,0.0,1.0,1.0
2691,29205442,consciousness,-1.0087000000000002,-5.0,-2.0,-1.0
2692,29196661,consciousness,0.21479999999999994,0.0,-2.0,4.0
2693,28716717,consciousness,3.2611,4.0,8.0,9.0
2694,29119462,consciousness,-1.1644,1.0,-3.0,6.0
2695,28811944,consciousness,-2.2680000000000002,-1.0,6.0,-2.0
2696,29156989,consciousness,2.0787999999999998,1.0,-2.0,-1.0
2697,28911514,consciousness,-2.0764000000000005,-2.0,0.0,1.0
2698,29266586,consciousness,-0.27949999999999986,0.0,-2.0,7.0
2699,28662832,consciousness,-2.4008000000000003,-3.0,-4.0,3.0
2700,28669263,consciousness,0.11580000000000001,-1.0,-3.0,4.0
2701,28918441,consciousness,2.8385999999999996,4.0,-4.0,5.0
2702,28834415,consciousness,0.0,0.0,3.0,0.0
2703,29097134,consciousness,0.2757,-1.0,-1.0,2.0
2704,28870986,consciousness,0.37840000000000007,0.0,1.0,9.0
2705,29189552,consciousness,0.1639,-1.0,2.0,4.0
2706,28659779,consciousness,1.6665999999999999,2.0,0.0,-6.0
2707,29265173,consciousness,2.9621,0.0,-2.0,0.0
2708,28934034,consciousness,1.5055,-1.0,-2.0,-2.0
2709,29233537,consciousness,-0.2469,0.0,-1.0,2.0
2710,28919828,consciousness,-2.2462,-5.0,-8.0,4.0
2711,29089921,consciousness,-2.005099999999999,-4.0,-2.0,2.0
2712,28839003,consciousness,-2.0181999999999998,-2.0,7.0,-1.0
2713,29187689,consciousness,-0.7618,-1.0,1.0,9.0
2714,28883873,consciousness,-0.19489999999999996,-2.0,-4.0,-1.0
2715,28970767,consciousness,-0.7798999999999996,-3.0,-6.0,0.0
2716,28694110,consciousness,-1.1331999999999998,-3.0,-6.0,12.0
2717,28721322,consciousness,-2.1226999999999996,-3.0,-5.0,1.0
2718,29204316,consciousness,-0.6249,-1.0,-1.0,0.0
2719,28806632,consciousness,2.7546,4.0,-5.0,3.0
2720,28898867,consciousness,-2.3554,-2.0,-4.0,5.0
2721,29158992,consciousness,-1.3178999999999998,0.0,0.0,6.0
2722,28680316,consciousness,0.6943,2.0,1.0,9.0
2723,29285158,consciousness,0.6924000000000001,2.0,-5.0,10.0
2724,29062385,consciousness,-0.3723,0.0,-1.0,6.0
2725,29249641,consciousness,-0.3218,0.0,-1.0,3.0
2726,28944707,consciousness,0.2988,1.0,0.0,2.0
2727,28764615,consciousness,-2.4389,-8.0,2.0,4.0
2728,29065287,consciousness,1.663,-1.0,-1.0,2.0
2729,28852255,consciousness,0.8411,-3.0,2.0,-6.0
2730,29074769,consciousness,0.16860000000000008,2.0,0.0,-3.0
2731,29021484,consciousness,-1.3837,-3.0,1.0,6.0
2732,29349346,consciousness,-0.12869999999999998,0.0,-4.0,0.0
2733,28712840,consciousness,-2.0382,-4.0,0.0,4.0
2734,28747606,consciousness,-0.9721000000000001,-4.0,1.0,4.0
2735,28964712,consciousness,0.3803000000000001,-8.0,-2.0,-1.0
2736,29232836,consciousness,-0.5262000000000001,0.0,-4.0,-1.0
2737,28784301,consciousness,0.6574,0.0,-1.0,4.0
2738,29132345,consciousness,2.6166,5.0,-7.0,7.0
2739,28706566,consciousness,-2.4529,-1.0,-1.0,2.0
2740,29344472,consciousness,-2.6881000000000004,-5.0,-8.0,2.0
2741,29029642,consciousness,-8.0957,-12.0,1.0,7.0
2742,28967591,consciousness,-0.1849,-2.0,0.0,0.0
2743,28736662,consciousness,2.3718,2.0,-3.0,4.0
2744,28789675,consciousness,-1.8782999999999999,-6.0,-4.0,-2.0
2745,29125646,consciousness,-0.8560999999999999,-4.0,1.0,5.0
2746,28800340,consciousness,1.8876,1.0,1.0,2.0
2747,29099622,consciousness,-0.13420000000000004,-1.0,2.0,-3.0
2748,29047318,consciousness,-3.9856999999999996,-2.0,-1.0,3.0
2749,29288749,consciousness,1.3639999999999999,-1.0,-2.0,1.0
2750,28777724,consciousness,1.3268,2.0,-2.0,5.0
2751,28941874,consciousness,-1.6732999999999998,-6.0,2.0,2.0
2752,29255794,consciousness,-0.7239000000000002,-6.0,4.0,8.0
2753,29074282,consciousness,-1.2895,-2.0,-6.0,7.0
2754,28846696,consciousness,-1.1651,2.0,8.0,-3.0
2755,29073774,consciousness,-0.6445000000000001,-5.0,-3.0,2.0
2756,28846872,consciousness,1.2302000000000002,3.0,-7.0,0.0
2757,29047014,consciousness,0.7032,-4.0,-6.0,4.0
2758,29286838,consciousness,2.4934,4.0,-2.0,3.0
2759,28684334,consciousness,0.703,5.0,-3.0,-7.0
2760,28777205,consciousness,-0.3265,2.0,-1.0,11.0
2761,28942397,consciousness,-1.4227,-3.0,1.0,-3.0
2762,29256931,consciousness,0.19550000000000012,0.0,-3.0,4.0
2763,28789699,consciousness,-3.8081000000000005,-4.0,-4.0,8.0
2764,28800281,consciousness,0.4336,-3.0,2.0,-1.0
2765,29099108,consciousness,0.5062000000000002,3.0,2.0,-1.0
2766,28702347,consciousness,3.6879999999999997,2.0,2.0,9.0
2767,29347072,consciousness,0.6961999999999999,1.0,-4.0,2.0
2768,29030856,consciousness,-1.2007999999999999,-4.0,6.0,4.0
2769,28967533,consciousness,-1.0634000000000001,0.0,-2.0,-2.0
2770,28737304,consciousness,-0.2600999999999999,-4.0,-2.0,0.0
2771,28785066,consciousness,0.9926,0.0,1.0,3.0
2772,29131536,consciousness,1.6320999999999999,0.0,5.0,-2.0
2773,29021486,consciousness,-2.7463,-1.0,1.0,5.0
2774,29354332,consciousness,-1.4088999999999998,1.0,-4.0,-3.0
2775,28712507,consciousness,1.1684,1.0,-1.0,4.0
2776,28748384,consciousness,1.7182,5.0,-2.0,1.0
2777,28964628,consciousness,2.1142,2.0,-2.0,6.0
2778,29232704,consciousness,-0.23889999999999995,-6.0,1.0,-1.0
2779,29065029,consciousness,-0.4915000000000002,-5.0,-1.0,-5.0
2780,28854742,consciousness,1.419,5.0,-3.0,-3.0
2781,29075226,consciousness,0.7272000000000001,-2.0,-3.0,0.0
2782,28680780,consciousness,-0.9057,-1.0,0.0,0.0
2783,29284874,consciousness,1.6258999999999997,5.0,3.0,1.0
2784,29060888,consciousness,-0.15400000000000003,-1.0,-2.0,4.0
2785,29249740,consciousness,-0.8387,-4.0,-8.0,0.0
2786,28945425,consciousness,0.4019,2.0,0.0,-3.0
2787,28763680,consciousness,-0.7395,0.0,-3.0,3.0
2788,28805078,consciousness,-1.7768,-3.0,4.0,5.0
2789,29122806,consciousness,1.447,-3.0,3.0,11.0
2790,28899471,consciousness,-0.08039999999999997,-2.0,-7.0,6.0
2791,29159190,consciousness,2.388,3.0,2.0,-1.0
2792,28970078,consciousness,-0.3504,-3.0,-5.0,3.0
2793,28694037,consciousness,-0.05300000000000005,-11.0,-7.0,5.0
2794,28720746,consciousness,-1.2789000000000001,-4.0,-2.0,8.0
2795,29204347,consciousness,0.10550000000000004,-4.0,6.0,1.0
2796,29091304,consciousness,0.5242,1.0,3.0,1.0
2797,28840364,consciousness,-1.0728,0.0,-6.0,-1.0
2798,29187687,consciousness,-0.15639999999999998,-1.0,1.0,3.0
2799,28883240,consciousness,-0.8202,-3.0,-2.0,4.0
2800,28659769,consciousness,0.3596000000000001,2.0,1.0,5.0
2801,29265453,consciousness,-0.21499999999999997,-4.0,4.0,9.0
2802,28934035,consciousness,1.5229,-3.0,1.0,0.0
2803,29234735,consciousness,-2.717,-10.0,-2.0,1.0
2804,28919670,consciousness,-1.7131999999999996,1.0,1.0,3.0
2805,28834416,consciousness,0.0,0.0,1.0,1.0
2806,29097567,consciousness,0.06359999999999999,2.0,-6.0,2.0
2807,28870702,consciousness,1.403,4.0,-1.0,0.0
2808,29189318,consciousness,1.1575,2.0,0.0,4.0
2809,29267368,consciousness,0.15910000000000002,0.0,-3.0,2.0
2810,28662161,consciousness,0.5795,2.0,-1.0,-2.0
2811,28669417,consciousness,1.4144999999999999,3.0,2.0,1.0
2812,28917155,consciousness,1.2410999999999999,1.0,0.0,1.0
2813,29119335,consciousness,-0.8641000000000004,-6.0,4.0,5.0
2814,28811199,consciousness,-1.3893,-5.0,6.0,2.0
2815,29156999,consciousness,-0.4012999999999999,-1.0,-3.0,6.0
2816,28912289,consciousness,-0.38330000000000025,3.0,2.0,5.0
2817,28954753,consciousness,-1.4559999999999997,-2.0,2.0,-1.0
2818,28979829,consciousness,-2.7414,-3.0,3.0,-2.0
2819,29205082,consciousness,2.7737,3.0,-1.0,2.0
2820,29196672,consciousness,2.5782,4.0,-5.0,3.0
2821,28716279,consciousness,-0.5877000000000001,-3.0,-5.0,-4.0
2822,28682567,consciousness,-1.7328000000000001,-5.0,1.0,-1.0
2823,28855866,consciousness,1.3564,0.0,-3.0,-3.0
2824,29169407,consciousness,0.3667,0.0,-2.0,5.0
2825,28821646,consciousness,2.9078999999999997,6.0,4.0,1.0
2826,28844909,consciousness,-1.0943,-3.0,4.0,9.0
2827,29085289,consciousness,1.2174,6.0,2.0,11.0
2828,28966051,consciousness,2.0152,2.0,-1.0,0.0
2829,29215735,consciousness,0.4824,-2.0,-3.0,3.0
2830,29138603,consciousness,-3.3326,-3.0,-1.0,11.0
2831,28895098,consciousness,0.46180000000000015,-2.0,-4.0,9.0
2832,29101338,consciousness,0.6104999999999999,2.0,0.0,-4.0
